sentiment,guj_text,eng_text
entertainment,ક્યારેક 'ડોનર' તો ક્યારેક 'ગુપ્ત રોગી' આ છે બોલિવૂડનો 'એડલ્ટ' હીરો,"Sometimes a 'donor', sometimes a 'secret patient', this is Bollywood's 'adult' hero"
business,"દુનિયાના ટોપ 20 અમીરોમાં મુકેશ અંબાણીનું સ્થાન, સંપત્તિ 73% વધી","Mukesh Ambani's place among the world's top 20 richest people, wealth increased by 73%"
entertainment,આ ફિલ્મમાં પ્રિયંકા ચોપડા શા માટે આનંદ શીલાનો રોલ નિભાવશે,Why will Priyanka Chopra play the role of Anand Sheela in this film?
entertainment,ટીવીની આ રોલિંગ વહુએ શેર કર્યો હોટ એન્ડ બોલ્ડ અવતાર,This Rolling Wahu of TV shared a hot and bold avatar
business,આફ્રિકામાં ગુજરાતી વેપાર કરે છે. સદીઓથી આફ્રિકા સાથે જોડાયેલુંઃપીએમ નરેન્દ્ર મોદી,Gujaratis do business in Africa. Connected with Africa for centuries: PM Narendra Modi
entertainment,"'કોમોલિકા' હિના ખાન બની દુલ્હન, વાયરલ થઇ રહી છે તસવીરો","'Komolika' Hina Khan becomes bride, pictures are going viral"
business,નોટબંધી અને GSTમાં મહત્વપૂર્ણ ભૂમિકા નિભાવનારી આ વ્યક્તિ બન્યા સરકારી બેંકના ચેરમેન,This person who played an important role in demonetization and GST became the chairman of a government bank
entertainment,"સોનાલી બેન્દ્રેને 'હાઇ ગ્રેડ કેન્સર', ટ્વિટ કરીને આપી જાણકારી","Sonali Bendre diagnosed with 'high grade cancer', gives information via tweet"
business,"સેન્સેક્સમાં 212 પૉઇન્ટનો ઉછાળો, નિફ્ટી 10600ની ઉપર બંધ","Sensex surges 212 points, Nifty closes above 10600"
entertainment,આ છે મીરા રાજપૂત અને શાહિદ કપૂરનો દીકરો ઝૈન કપૂર,This is Mira Rajput and Shahid Kapoor's son Zayn Kapoor
business,"અમદાવાદઃ આવકવેરા વિભાગના કુશલ ટ્રેડલિંક પર દરોડા, રાજ્યમાં 22 જગ્યાઓ પર રેડ","Ahmedabad: Income Tax Department raids Kushal Tradelink, raids on 22 places in the state"
business,આ છે દુનિયાના 7 સૌથી ખતરનાક ફાઈટર જેટ,These are the 7 most dangerous fighter jets in the world
business,આર્થિક ગ્રોથને ઝટકો! ઓક્ટોબર-ડિસેમ્બર ક્વાર્ટરમાં GDP ગ્રોથ ઘટીને 6.6%,Economic growth hit! GDP growth falls to 6.6% in October-December quarter
tech,"Google+ થશે બંધ, જોખમમાં છે 5 લાખ યૂઝર્સનો ડેટા","Google+ will be shut down, data of 5 lakh users is at risk"
entertainment,'Sacred Games'માં છવાયેલી ઇરાની મોડલનો હોટ અંદાજ,Hot look of Iranian model in 'Sacred Games'
entertainment,ટીવીની આ હોટ અભિનેત્રીને માનવામાં આવતી હતી 'લેસ્બિયન',This hot TV actress was considered a 'lesbian'
entertainment,BFF કરીના અને અમૃતાની આવી મસ્તી તમે ક્યારેય નહીં જોઇ હોય,You've never seen BFFs Kareena and Amrita having such fun.
entertainment,"આ વ્યક્તિના કારણે શરૂ થઈ પ્રિયંકા-નિકની Love Story, નામ જાણીને લાગશે નવાઈ!","Priyanka-Nick's love story started because of this person, you will be surprised to know his name!"
business,વોલમાર્ટે  Flipkartને એક લાખ કરોડ રૂપિયામાં ખરીદી,Walmart bought Flipkart for one lakh crore rupees
entertainment,"Samsungએ પોતાના આ ફોનની કિંમતો ઘટાડી, હવે થયા આટલા ભાવ","Samsung has reduced the prices of this phone, now the prices are as follows"
business,"મુકેશ અંબાણીની મોટી જાહેરાત, હવે 31મી માર્ચ સુધી રિલાયન્સ જીયોની ડેટા, કોલિંગ અને વોયસ સહિત સુવિધાઓ ફ્રી","Mukesh Ambani's big announcement, now Reliance Jio's features including data, calling and voice are free till March 31st"
business,અમદાવાદમાં એરપોર્ટ જેવા સુવિધા સજ્જ બસ સ્ટેન્ડનું 6ઓગસ્ટે ઉદઘાટન,Bus stand equipped with airport-like facilities to be inaugurated in Ahmedabad on August 6
entertainment,"ઘરે પહોચતા જ અનુપ જલોટાની માએ પુછ્યુ, 'આ જસલીન કોણ છે?'","As soon as they reached home, Anup Jalota's mother asked, 'Who is this Jasleen?'"
business,પેટ્રોલ થઈ શકે છે રૂ.10 સસ્તુ! જાણો- શું છે સરકારની નવી યોજના,Petrol can become Rs.10 cheaper! Know what is the government's new plan
entertainment,પોતાનાં લગ્નમાં કોઇ બોલિવૂડ સ્ટારને નહીં બોલાવે પ્રિયંકા ચોપરા?,Will Priyanka Chopra invite any Bollywood star to her wedding?
business,"સેન્સેક્સમાં 150 પૉઇન્ટનો ઘટાડો, નિફ્ટી 10350ની પાસે","Sensex falls by 150 points, Nifty nears 10350"
entertainment,"સ્પાઇડર મેન, હલ્ક અને આયર્ન મેન જેવા સુપર હીરોના જન્મદાતા સ્ટેન લીનું નિધન","Stan Lee, the creator of superheroes like Spider-Man, Hulk and Iron Man, passes away"
entertainment,"કપિલ શર્માને આવ્યો ગુસ્સો, ફેન્સે સેલ્ફી માગતા કર્યું આવું","Kapil Sharma got angry, fans did this to ask for selfies"
tech,"આ ફોનની બેટરી 0% થયા પછી પણ કરી શકશો અડધો કલાક વાતો, ડિસ્પલે પણ છે ખાસ","This phone will allow you to talk for half an hour even after the battery is 0%, the display is also special"
tech,"એક જ મેસેજથી જાણી શકાશે, તમારો મોબાઇલ ચોરી નો છે કે નહીં?","With a single message, you can know whether your mobile is stolen or not."
entertainment,Photos : આ અંદાજમાં કોના લગ્નમાં પહોંચી આલિયા ભટ્ટ?,Photos: Whose wedding did Alia Bhatt arrive in this style?
tech,"હવે સ્કૂલમાંથી ગુલ્લી નહીં મારી શકે બાળકો, જાણો કારણ","Now children will not be able to shoot bullets from school, know the reason"
